n_samples,n_features,n_classes,frac_categorical,ratio_samples_per_feature,col_min_mean,col_min_std,col_max_mean,col_max_std,col_mean_mean,col_mean_std,col_std_mean,col_std_std,col_skew_mean,col_skew_std,col_kurt_mean,col_kurt_std,tree_node_count,tree_leaf_count,tree_depth_max,tree_leaf_depth_mean,dummy_mf_acc_mean,gnb_acc_mean,linsvc_acc_mean,logreg_acc_mean,knn5_acc_mean,dt_acc_mean,meta_target_best_algo,did,name,elapsed_sec
15547,60,2,0.0,259.1166666666667,0.0,0.0,0.4889909333333333,0.19889779003471994,0.05000000361166549,0.022509188626968043,0.041362498782350626,0.01710294842176012,1.8850882341529582,1.3686924167433125,12.401602533284604,22.740670913845232,63,32,5,5.0,0.5154,0.7555999999999999,0.8018000000000001,0.798,0.8145999999999999,0.7310000000000001,knn5_acc_mean,41526,test_dataset,1.536
20000,20,5,0.0,1000.0,0.6047154,0.40218724567213715,22.208949999999998,17.20993199427296,2.9713915450800004,1.3425644264800485,2.3914147047290375,1.8827135806417525,2.101372676385758,3.1376183288101274,18.430346983216786,15.742127718944985,51,26,5,4.8076923076923075,0.5638,0.29860000000000003,0.5724,0.5786,0.571,0.5012000000000001,logreg_acc_mean,41671,microaggregation2,1.144
31406,21,2,0.0,1495.5238095238096,250.875,644.6466934492103,1171.375,1282.7662430758771,347.8436926896667,622.0102430627082,115.77421437748134,136.77741720670662,1.6991506836499957,1.2281181751953298,6.252848815149088,7.4804815256825385,43,22,5,4.7727272727272725,0.9006000000000001,0.8304,0.9092,0.909,0.8977999999999999,0.906,linsvc_acc_mean,41160,rl,54.653
527,24,4,0.041666666666666664,21.958333333333332,1.3676732608695652,2.0933632269651676,164.40868673913042,727.6502573867244,13.78875892465803,46.08585283896505,27.34105976165319,119.80335109623775,0.5940176329080752,0.9417137518149273,0.5803642623451483,3.032081316616718,29,15,5,4.6,0.39468104222821204,0.17646001796945193,0.5597663971248876,0.5541060197663971,0.5218867924528302,0.5275651392632523,linsvc_acc_mean,41701,CPMP-2015-classification,0.63
43825,11,2,0.09090909090909091,3984.090909090909,0.530257,0.2651708147609763,10904.568464,21829.769312358298,994.4526400830806,1987.5843479035773,658.3082825800535,1316.7812549992382,1.0263883393949464,0.4059875577928814,1.0775431335939305,3.5418577069953296,43,22,5,4.7727272727272725,0.5148,0.5062,0.6616,0.5993999999999999,0.4962,0.525,linsvc_acc_mean,41709,FOREX_audchf-hour-High,111.403
43825,11,2,0.09090909090909091,3984.090909090909,0.9708410000000001,0.4854206746410787,22082.808244000003,45304.96982482586,1330.4630424341813,2658.068964062129,939.5337945817439,1878.9497346474695,0.19516864599164108,1.265695816026115,4.137095513777828,10.770263702696644,45,23,5,4.782608695652174,0.5212,0.49640000000000006,0.6798,0.6232,0.5072,0.5336000000000001,linsvc_acc_mean,41712,FOREX_eurcad-hour-High,120.155
1832,11,2,0.09090909090909091,166.54545454545453,1.117723,0.5588808698291613,61336.29334,122672.72081641287,27344.247202991264,54685.42975236548,8887.732219133197,17775.322974997158,-0.06975821439328064,0.026050233808322762,-0.04761586671044467,0.28031227936192843,33,17,5,4.411764705882353,0.5212891410193417,0.5174744271228838,0.7188770268459372,0.7068611247599053,0.5682270960825478,0.6108053781212311,linsvc_acc_mean,41713,FOREX_eurnzd-day-High,1.69
43825,11,2,0.09090909090909091,3984.090909090909,219.9404,109.97056002421739,4193.70194,7860.127064984455,360.8321219349686,109.08258636460704,206.1993780320059,391.43398669449414,0.34426624185440546,2.027336863080147,7.139760860930522,14.213137835454093,63,32,5,5.0,0.6136,0.38639999999999997,0.6422,0.6228,0.5748,0.607,linsvc_acc_mean,41715,FOREX_eurhuf-hour-High,92.915
1834,11,2,0.09090909090909091,166.72727272727272,0.973378,0.48669901702797796,113045.65819100002,226121.2655588801,31766.38605461123,63529.91698730055,12970.78953706304,25941.79505011876,0.05673098127537597,0.9682890432435842,1.1057474739528472,3.4954482201113426,47,24,5,4.708333333333333,0.5179940739417221,0.5109006715206742,0.5272524232813687,0.5228912612974792,0.49562394842244756,0.4978335641220351,linsvc_acc_mean,41716,FOREX_eurcad-day-Close,1.536
43825,11,2,0.09090909090909091,3984.090909090909,59.074299999999994,29.546728695576437,55302.68911,117537.41407943281,1439.1382188928694,2703.2081744168468,883.340479024779,1755.0297968118919,2.2141524753723383,4.359679333837061,109.72502078679527,289.8421791203612,51,26,5,4.8076923076923075,0.527,0.52,0.6841999999999999,0.6458,0.5107999999999999,0.5146,linsvc_acc_mean,41718,FOREX_audjpy-hour-High,94.166
1832,11,2,0.09090909090909091,166.54545454545453,75.55330000000001,37.77797588291358,165009.24391000002,330048.80613828474,43819.21013138646,87387.11658979177,18468.262558378723,36914.04744832009,-0.20398743758182203,1.3121313422849987,1.9838811167737316,3.9799522074915363,43,22,5,4.681818181818182,0.5103720909456381,0.5191033486696149,0.7342013966438856,0.7107294411935499,0.5502270663033606,0.6031923288813449,linsvc_acc_mean,41719,FOREX_eurjpy-day-High,1.655
1837,11,2,0.09090909090909091,167.0,0.8307270000000001,0.41537098143828,292481.195121,584968.9754331931,48092.00632097714,96187.2217895432,34458.24900833182,68926.49989330115,0.9805307411416828,1.6207205921453305,2.8684333369987334,8.472893678034383,29,15,5,4.266666666666667,0.5209572325553845,0.4910200213244876,0.7234835919914702,0.7066031868262054,0.5726987323776804,0.6102431583935554,linsvc_acc_mean,41720,FOREX_eurusd-day-High,1.846
1834,11,2,0.09090909090909091,166.72727272727272,0.7303379999999999,0.3651726599240419,271003.153979,542513.5760079187,31573.727507763902,63151.02590621493,23255.947222914394,46569.4488232211,1.208615756329041,1.8916403559370125,6.853356510361282,15.021644168604292,33,17,5,4.352941176470588,0.5076338946710144,0.48583404058903235,0.7224728637155493,0.7142910319977368,0.5807075534908652,0.6248760441327557,linsvc_acc_mean,41721,FOREX_audcad-day-High,1.679
1835,11,2,0.09090909090909091,166.8181818181818,60.9323,30.466240585441454,178062.94101,355921.97555319924,30629.418000032696,61048.82247925127,20605.712475813343,41185.84712174213,0.042891151123150895,1.662314152928856,2.7737764355446806,5.985481948943289,33,17,5,4.470588235294118,0.5084468664850137,0.5002724795640326,0.5133514986376022,0.5095367847411444,0.4948228882833788,0.5193460490463215,dt_acc_mean,41722,FOREX_usdjpy-day-Close,1.725
43825,11,2,0.09090909090909091,3984.090909090909,0.5452089999999999,0.2726076035054782,13324.484655000002,29086.73992159558,819.5086436507245,1637.3946554604477,621.1145401382792,1242.0787557005012,0.9289553081074982,0.5727684999096023,1.8578985433504385,6.562842391035712,49,25,5,4.8,0.5132,0.5132000000000001,0.6648,0.6032,0.5066,0.5262,linsvc_acc_mean,41723,FOREX_cadchf-hour-High,111.761
1832,11,2,0.09090909090909091,166.54545454545453,62.9061,31.454183913908814,103448.30363000001,206655.19424379148,29690.043474923586,59161.26434745545,10920.74097883228,21817.252278958982,-0.37549136076861667,0.9622602428419531,1.5254697314243848,2.2926134679223904,43,22,5,4.636363636363637,0.5027292625184259,0.4972826491565045,0.5103438007176784,0.5218013430413484,0.5098420214112357,0.515826149104391,logreg_acc_mean,41724,FOREX_chfjpy-day-Close,1.559
1834,11,2,0.09090909090909091,166.72727272727272,0.973378,0.48669901702797796,113045.65819100002,226121.2655588801,31766.38605461123,63529.91698730055,12970.78953706304,25941.79505011876,0.05673098127537597,0.9682890432435842,1.1057474739528472,3.4954482201113426,37,19,5,4.631578947368421,0.5087238129271452,0.5158082815919953,0.7339155164455562,0.7175592978067629,0.572516788016855,0.5856226083590179,linsvc_acc_mean,41725,FOREX_eurcad-day-High,1.696
1834,11,2,0.09090909090909091,166.72727272727272,0.549053,0.2745476997190106,146177.56556100002,292391.4471091355,26264.938604031624,52528.76662001083,16461.88472363336,32924.15996943273,1.1882483978199878,1.234076186967057,2.4264747263491264,7.211211323296722,41,21,5,4.666666666666667,0.5223552359256116,0.531618052143357,0.7137207605604442,0.6989904855496494,0.5572385759592622,0.5883146468932863,linsvc_acc_mean,41726,FOREX_audusd-day-High,1.78
43825,11,2,0.09090909090909091,3984.090909090909,0.7714700000000001,0.38573545058757563,26585.258319000004,57347.55766679436,1035.5818426861151,2068.785166030613,1038.2983762913477,2076.3287129479168,0.7112894777420113,1.9328064668321674,7.13935274628828,18.297093750178828,41,21,5,4.666666666666667,0.5026,0.4997999999999999,0.4978000000000001,0.4992,0.5102,0.5090000000000001,knn5_acc_mean,41727,FOREX_usdcad-hour-Close,141.172
1832,11,2,0.09090909090909091,166.54545454545453,4.282707,2.1413799621041103,90432.192532,181275.38523030296,27619.60231875382,55227.70023164062,11845.605403548218,23694.180968247023,0.24157323392620303,0.503330128214821,-0.5588649460807069,1.653525429139806,23,12,5,3.9166666666666665,0.513101353464064,0.496179330266077,0.7090454281502657,0.701972871160346,0.5283631869686276,0.596075103110436,linsvc_acc_mean,41707,FOREX_usddkk-day-High,1.909
1835,11,2,0.09090909090909091,166.8181818181818,0.6560189999999999,0.3317681023079223,82150.571265,164304.97378800673,23449.27260889155,46896.668956806345,10869.213872145523,21738.382230685274,0.09895703242346832,0.8741909580377575,0.6157451899778223,2.431908337321155,29,15,5,4.333333333333333,0.500817438692098,0.49754768392370574,0.7111716621253407,0.7106267029972753,0.5814713896457766,0.6228882833787466,linsvc_acc_mean,41730,FOREX_usdchf-day-High,1.721
1837,11,2,0.09090909090909091,167.0,6.558315,3.279273589660521,92593.401541,185225.90726794998,12277.419453008164,24536.22688381539,4806.026126702105,9611.018015150103,0.9590948576774887,1.266536376582916,9.110702203070948,19.237400669444803,25,13,5,4.153846153846154,0.5149700864826443,0.4953796943490108,0.7027721833905936,0.6935286103542234,0.5509107333254354,0.592287643644118,linsvc_acc_mean,41731,FOREX_eursek-day-High,1.738
1832,11,2,0.09090909090909091,166.54545454545453,6.449845999999999,3.2250079872000317,70989.538151,141999.56040106574,13108.454864583517,26198.226615110765,7724.884162568274,15448.275074621135,0.6350003451432775,1.0349848632879217,1.647216688057102,5.988088108454461,27,14,5,4.0,0.5240184035377675,0.5103691130269055,0.7281785560072065,0.7189038281145307,0.5485877220410655,0.5949717842200087,linsvc_acc_mean,41733,FOREX_eurhkd-day-High,1.831
43825,11,2,0.09090909090909091,3984.090909090909,3.1773490000000004,1.5886769440414876,7091.115620999999,14173.891317345195,314.84091278169996,621.2170163002664,349.545485673524,698.9152561750035,0.8970733989118133,1.0169057486016808,4.201469456175536,8.486106030385105,49,25,5,4.8,0.5045999999999999,0.5058,0.5344,0.5324,0.5138,0.5056,linsvc_acc_mean,41734,FOREX_eurpln-hour-Close,139.824
43825,11,2,0.09090909090909091,3984.090909090909,219.9404,109.97056002421739,4193.70194,7860.127064984455,360.8321219349686,109.08258636460704,206.1993780320059,391.43398669449414,0.34426624185440546,2.027336863080147,7.139760860930522,14.213137835454093,63,32,5,5.0,0.6092,0.39080000000000004,0.6138,0.6134,0.5926,0.5810000000000001,linsvc_acc_mean,41736,FOREX_eurhuf-hour-Close,99.39
1834,11,2,0.09090909090909091,166.72727272727272,0.549053,0.2745476997190106,146177.56556100002,292391.4471091355,26264.938604031624,52528.76662001083,16461.88472363336,32924.15996943273,1.1882483978199878,1.234076186967057,2.4264747263491264,7.211211323296722,39,20,5,4.55,0.5027262845996933,0.5125355489048704,0.5125355489048704,0.5152633224639299,0.5190869701165856,0.5212608507913818,dt_acc_mean,41737,FOREX_audusd-day-Close,1.725
43825,11,2,0.09090909090909091,3984.090909090909,6.432193000000001,3.216115386611774,6221.540537999999,12422.202153671866,555.1781577784826,1091.5494634650752,484.1355736732236,966.7211841389276,0.5821308074287405,0.9234189919325679,1.2724949217970005,5.236549743106211,61,31,5,4.967741935483871,0.5402,0.4742,0.6088,0.546,0.5202,0.5284,linsvc_acc_mean,41739,FOREX_eurhkd-hour-High,92.434
1833,11,2,0.09090909090909091,166.63636363636363,0.532742,0.26648282638098836,76112.90423,154591.72192909676,23761.503290022916,47528.318487131095,8596.992455142923,17201.095571009406,0.8630518139610557,0.12127569955023232,0.08713432136983643,1.6563446271683684,25,13,5,4.076923076923077,0.5046381084260212,0.47899376126025517,0.50464257530412,0.49754768392370574,0.5150161552091244,0.5133768109468292,knn5_acc_mean,41740,FOREX_audchf-day-Close,1.908
43825,11,2,0.09090909090909091,3984.090909090909,0.555131,0.2775656258418899,56231.570589999996,147958.99576983828,1161.9008292976155,2322.1551930520313,921.386666487233,1849.257788780609,2.2698007802807547,7.594962451647765,224.46880443879724,670.9191607242083,49,25,5,4.76,0.5336000000000001,0.5096,0.6544000000000001,0.5801999999999999,0.5254,0.5354,linsvc_acc_mean,41742,FOREX_eurgbp-hour-High,118.234
1832,11,2,0.09090909090909091,166.54545454545453,30.725612,15.36310691423242,54430.20883599999,108693.26306015169,9850.879287024563,19590.876960515703,7052.830366906759,14102.90178961696,0.14604129366157614,0.5332626386568668,-0.38111103077177066,2.2475943838031553,31,16,5,4.5,0.5152841678950582,0.5338678697458347,0.6757850538258812,0.6359360343056238,0.5452792543291494,0.5392966155953604,linsvc_acc_mean,41744,FOREX_eurrub-day-High,1.712
1831,11,2,0.09090909090909091,166.45454545454547,0.5499259999999999,0.27500200429087784,51246.69949300001,102494.52584479115,19600.06015971436,39198.4974621991,7500.1324709233595,15000.197590555657,0.6800027818585569,0.07931147290792626,-0.584848935094241,0.8961569230114282,43,22,5,4.636363636363637,0.5161120293027203,0.5008129718139992,0.7089129107666652,0.701803129792588,0.5172034365182174,0.5941915695120681,linsvc_acc_mean,41746,FOREX_cadchf-day-High,1.68
1834,11,2,0.09090909090909091,166.72727272727272,220.3533,110.17984569607093,47277.36589,95120.70716652331,3012.0621521264993,5411.685314452752,2868.7727010246813,5719.810395954575,0.3690994127984289,2.0907031662160938,9.73540560307821,20.22888633746717,31,16,5,4.375,0.5065424874555173,0.5163457959232293,0.5359836810053454,0.5283527642530637,0.5223537469662454,0.5016378553029288,linsvc_acc_mean,41750,FOREX_eurhuf-day-Close,1.709
1833,11,2,0.09090909090909091,166.63636363636363,0.7745029999999999,0.38726195429063254,162155.93927499998,324328.52287802164,24737.80048039389,49473.269432277586,17422.58373776143,34845.940735260636,0.527880112882275,1.5551367636134596,2.171125613422103,7.390487078274525,31,16,5,4.375,0.5024552939950269,0.5133619213531663,0.7179672726731288,0.7070606453149894,0.5357350247911735,0.6034290734205865,linsvc_acc_mean,41753,FOREX_usdcad-day-High,1.834
1832,11,2,0.09090909090909091,166.54545454545453,75.55330000000001,37.77797588291358,165009.24391000002,330048.80613828474,43819.21013138646,87387.11658979177,18468.262558378723,36914.04744832009,-0.20398743758182203,1.3121313422849987,1.9838811167737316,3.9799522074915363,61,31,5,4.967741935483871,0.5109170500737035,0.5120144131266657,0.5054689477524159,0.5049254775837169,0.5420273670731527,0.5191048376289811,knn5_acc_mean,41754,FOREX_eurjpy-day-Close,1.536
1832,11,2,0.09090909090909091,166.54545454545453,0.768193,0.384100136866677,32971.351107999995,65951.58049737115,12180.809428126091,24359.404257238366,5040.151968444601,10080.093534096555,0.6603989369867126,0.1379679988923485,-0.5639852703556872,0.44711572606182054,35,18,5,4.444444444444445,0.5076428284272122,0.5190899480353182,0.7030523667009128,0.6774035526570479,0.512553416417266,0.5824332573964057,linsvc_acc_mean,41756,FOREX_audsgd-day-High,1.85
43825,11,2,0.09090909090909091,3984.090909090909,1.149724,0.5748631096565512,6062.084152,12121.300997774613,804.7851316817798,1606.3831010324936,563.5125892026632,1126.8881401974977,0.5469890368536546,0.42102094874907353,0.18938017815459912,1.4539944892789605,57,29,5,4.896551724137931,0.5014,0.5079999999999999,0.5199999999999999,0.5192,0.48419999999999996,0.49939999999999996,linsvc_acc_mean,41758,FOREX_eursgd-hour-Close,114.399
43825,11,2,0.09090909090909091,3984.090909090909,1.7488990000000002,0.8744526502841649,45728.498843,130491.63489098323,454.6525844147176,902.5618378092959,585.8406377244289,1223.698388369348,7.7180145193504135,18.565250616880373,644.5309363671035,1926.9756369092004,63,32,5,5.0,0.5232000000000001,0.4828,0.5432,0.5286,0.49139999999999995,0.5226,linsvc_acc_mean,41759,FOREX_eurtry-hour-High,92.562
1834,11,2,0.09090909090909091,166.72727272727272,220.3533,110.17984569607093,47277.36589,95120.70716652331,3012.0621521264993,5411.685314452752,2868.7727010246813,5719.810395954575,0.3690994127984289,2.0907031662160938,9.73540560307821,20.22888633746717,53,27,5,4.814814814814815,0.5196289513259182,0.498904125906404,0.717554830928664,0.7164604457944342,0.5850627596372895,0.5997975015261834,linsvc_acc_mean,41760,FOREX_eurhuf-day-High,1.582
43825,11,2,0.09090909090909091,3984.090909090909,0.767374,0.38368737652416973,4735.833937,9470.284473718197,510.0411386166572,1017.8613483442674,340.91319115905424,681.6161118399134,0.9193857515281323,0.363786250769325,0.57990443555742,2.6992703438051904,47,24,5,4.708333333333333,0.518,0.4837999999999999,0.5132,0.511,0.5164,0.5168,dummy_mf_acc_mean,41762,FOREX_audsgd-hour-Close,152.296
43825,11,2,0.09090909090909091,3984.090909090909,0.7290099999999999,0.36450533551650516,28666.095286999996,57331.14010268252,1322.0651028332002,2642.3808222344355,1256.9958216994269,2515.718084282808,1.2751022203709983,2.0054794105204397,9.314503460432777,19.7561862614253,47,24,5,4.75,0.5186000000000001,0.4906,0.7002,0.6782000000000001,0.5187999999999999,0.5574,linsvc_acc_mean,41763,FOREX_audcad-hour-High,126.876
1834,11,2,0.09090909090909091,166.72727272727272,0.961317,0.4806854152364101,134230.99393199998,268741.52371398185,32012.158629138496,64022.44481708947,15725.63490040517,31451.037338648617,0.26859927664961575,1.0732243176425542,0.8204249352921009,4.199562320812473,39,20,5,4.55,0.510905138398773,0.4912732091541222,0.7251738360060155,0.7082711692797903,0.5245365613972395,0.5817885379907982,linsvc_acc_mean,41764,FOREX_gbpusd-day-High,1.697
1832,11,2,0.09090909090909091,166.54545454545453,1.7533239999999999,0.8766827138845615,134439.30063500002,354239.7573943673,10813.456817437227,21622.387939073502,6515.05323464173,13322.791952842275,2.7495339794028957,3.8074726848848157,41.5371765990342,118.52036153701758,33,17,5,4.411764705882353,0.5103720909456381,0.47869894730572804,0.504926966543083,0.504931433421182,0.48906508241390084,0.5087297687646105,dummy_mf_acc_mean,41765,FOREX_eurtry-day-Close,1.668
1835,11,2,0.09090909090909091,166.8181818181818,0.55591,0.2779590623814953,118620.85134600001,237802.59372712846,27734.386308573838,55467.19553202819,13186.251287653204,26372.933714565606,0.07102380422580742,1.283773336630266,1.8127308975046588,4.69101397045822,35,18,5,4.666666666666667,0.5111716621253406,0.508991825613079,0.7209809264305177,0.7209809264305178,0.5591280653950954,0.5956403269754769,logreg_acc_mean,41766,FOREX_eurgbp-day-High,1.678
43825,11,2,0.09090909090909091,3984.090909090909,59.64699999999999,29.823603528078223,26191.56768,56093.17289806769,1297.8504680848832,2418.865069584914,908.3129899456295,1802.985993540079,0.8966332753605315,1.575279749366022,8.82880574932587,21.525086994395526,39,20,5,4.6,0.507,0.5074,0.5186,0.5122,0.49559999999999993,0.5,linsvc_acc_mean,41767,FOREX_cadjpy-hour-Close,151.032
43825,11,2,0.09090909090909091,3984.090909090909,5.805496,2.9027509519323216,8761.808780000001,17513.800291602867,494.40798773982897,971.436484442769,414.2174549489111,826.8392322501434,0.15783729201082833,1.014740965526004,1.8673940622778993,6.323395772263891,45,23,5,4.739130434782608,0.5204,0.48840000000000006,0.61,0.55,0.49939999999999996,0.5408000000000001,linsvc_acc_mean,41768,FOREX_eurnok-hour-High,122.992
1834,11,2,0.09090909090909091,166.72727272727272,0.7303379999999999,0.3651726599240419,271003.153979,542513.5760079187,31573.727507763902,63151.02590621493,23255.947222914394,46569.4488232211,1.208615756329041,1.8916403559370125,6.853356510361282,15.021644168604292,33,17,5,4.352941176470588,0.5098152201426422,0.4967332231503402,0.5103497565551436,0.5196155506916217,0.5212668066288472,0.5190973928321496,knn5_acc_mean,41769,FOREX_audcad-day-Close,1.785
43825,11,2,0.09090909090909091,3984.090909090909,1.7488990000000002,0.8744526502841649,45728.498843,130491.63489098323,454.6525844147176,902.5618378092959,585.8406377244289,1223.698388369348,7.7180145193504135,18.565250616880373,644.5309363671035,1926.9756369092004,55,28,5,4.857142857142857,0.5036,0.5067999999999999,0.5082,0.5087999999999999,0.5025999999999999,0.5037999999999999,logreg_acc_mean,41773,FOREX_eurtry-hour-Close,124.907
43825,11,2,0.09090909090909091,3984.090909090909,75.3612,37.68062808606035,88340.28045,178965.11191696985,1928.6115974854533,3604.5846817327492,1204.4047044037427,2386.17588149944,1.6819629876330535,5.3508516956354315,142.7638357364175,320.84474653864197,61,31,5,4.967741935483871,0.5278,0.5114,0.6554,0.5863999999999999,0.5238,0.5342,linsvc_acc_mean,41777,FOREX_eurjpy-hour-High,94.543
43825,11,2,0.09090909090909091,3984.090909090909,6.542601,3.2713038914978534,12256.132430000001,24522.472096154142,521.765608732048,1024.909747680614,441.22475320530464,881.3591035550776,0.8733502521715373,1.0986122454980767,7.119093758318201,15.244377599037016,43,22,5,4.7727272727272725,0.5064,0.5012000000000001,0.6458,0.6076,0.4946,0.5328,linsvc_acc_mean,41779,FOREX_eursek-hour-High,116.415
43825,11,2,0.09090909090909091,3984.090909090909,0.652183,0.3293145625097682,20346.583838,44567.15557973683,982.5790477278722,1963.247730363545,797.5001014155974,1594.9538589732463,0.3343721204086697,1.2956705229335612,4.965868173926635,13.346201666285882,45,23,5,4.782608695652174,0.5172000000000001,0.5022,0.691,0.6756,0.5024000000000001,0.5362,linsvc_acc_mean,41780,FOREX_usdchf-hour-High,121.577
43825,11,2,0.09090909090909091,3984.090909090909,0.7290099999999999,0.36450533551650516,28666.095286999996,57331.14010268252,1322.0651028332002,2642.3808222344355,1256.9958216994269,2515.718084282808,1.2751022203709983,2.0054794105204397,9.314503460432777,19.7561862614253,41,21,5,4.571428571428571,0.5114,0.5098,0.5164,0.5130000000000001,0.5048,0.49959999999999993,linsvc_acc_mean,41781,FOREX_audcad-hour-Close,151.017
43825,11,2,0.09090909090909091,3984.090909090909,60.857000000000006,30.428512037232444,40465.43661,82396.7682871189,1363.0434270909298,2515.90171602939,1146.8691367487265,2268.1933103116844,0.3190070526323299,2.2338701746599154,12.597816589498303,27.92192123624888,41,21,5,4.619047619047619,0.5172000000000001,0.5044000000000001,0.5134000000000001,0.517,0.5152,0.5109999999999999,dummy_mf_acc_mean,41782,FOREX_usdjpy-hour-Close,149.776
1836,11,2,0.09090909090909091,166.9090909090909,5.941762,2.970882564036485,20236.309891,40472.17736447348,1799.1582226879086,3583.431729250813,1287.9060345434107,2575.95024131082,0.47153288631448137,1.2659471646351819,4.008130130379861,10.77196200630789,33,17,5,4.294117647058823,0.5206965999289184,0.5207010425305059,0.5517637128302334,0.5441431702404929,0.48801978438573623,0.5076486790664614,linsvc_acc_mean,41783,FOREX_eurdkk-day-Close,1.977
1834,11,2,0.09090909090909091,166.72727272727272,0.961317,0.4806854152364101,134230.99393199998,268741.52371398185,32012.158629138496,64022.44481708947,15725.63490040517,31451.037338648617,0.26859927664961575,1.0732243176425542,0.8204249352921009,4.199562320812473,25,13,5,4.461538461538462,0.5081788537990798,0.48636857700153363,0.5027322404371585,0.5065499322523489,0.4961808192254433,0.5027277735590596,dummy_mf_acc_mean,41784,FOREX_gbpusd-day-Close,1.887
1832,11,2,0.09090909090909091,166.54545454545453,1.7533239999999999,0.8766827138845615,134439.30063500002,354239.7573943673,10813.456817437227,21622.387939073502,6515.05323464173,13322.791952842275,2.7495339794028957,3.8074726848848157,41.5371765990342,118.52036153701758,33,17,5,4.470588235294118,0.508732746683343,0.5093045070800019,0.6664879915427108,0.6124581230178229,0.5223537469662453,0.5747621387412337,linsvc_acc_mean,41785,FOREX_eurtry-day-High,1.665
43825,11,2,0.09090909090909091,3984.090909090909,3.1773490000000004,1.5886769440414876,7091.115620999999,14173.891317345195,314.84091278169996,621.2170163002664,349.545485673524,698.9152561750035,0.8970733989118133,1.0169057486016808,4.201469456175536,8.486106030385105,47,24,5,4.833333333333333,0.5228,0.47519999999999996,0.6634,0.6484,0.5194000000000001,0.5360000000000001,linsvc_acc_mean,41787,FOREX_eurpln-hour-High,119.655
1832,11,2,0.09090909090909091,166.54545454545453,0.8041220000000001,0.4020667625357759,64780.210158,129560.62681525483,23868.355745994544,47734.772972467166,8914.547531017233,17829.575466942708,1.044540545794225,0.1504067860204897,0.159700633173727,0.5618053789689957,47,24,5,4.708333333333333,0.5474888700287369,0.5431098405324518,0.7178153988177661,0.7052575155224015,0.5431038846949867,0.6129762808772948,linsvc_acc_mean,41788,FOREX_audnzd-day-High,1.629
1834,11,2,0.09090909090909091,166.72727272727272,59.8408,29.921282568767,143304.45538,288391.87218965404,29393.578141723014,58610.68198897385,14404.836634471818,28801.110396924425,0.6854139589457813,1.141341544853664,2.0675856626753872,6.028272069050246,29,15,5,4.6,0.5032712437277587,0.5010973630529623,0.5109259838299012,0.5130998645046976,0.5065424874555173,0.5021738806747964,logreg_acc_mean,41790,FOREX_cadjpy-day-Close,1.731
1837,11,2,0.09090909090909091,167.0,0.8307270000000001,0.41537098143828,292481.195121,584968.9754331931,48092.00632097714,96187.2217895432,34458.24900833182,68926.49989330115,0.9805307411416828,1.6207205921453305,2.8684333369987334,8.472893678034383,21,11,5,4.0,0.504082750858903,0.4931954152351617,0.5089681317379458,0.5133292856296647,0.48445385617817793,0.4997378865063381,logreg_acc_mean,41791,FOREX_eurusd-day-Close,1.874
43825,11,2,0.09090909090909091,3984.090909090909,0.652183,0.3293145625097682,20346.583838,44567.15557973683,982.5790477278722,1963.247730363545,797.5001014155974,1594.9538589732463,0.3343721204086697,1.2956705229335612,4.965868173926635,13.346201666285882,35,18,5,4.555555555555555,0.5,0.4932,0.5092,0.5054000000000001,0.515,0.5008,knn5_acc_mean,41792,FOREX_usdchf-hour-Close,152.456
1835,11,2,0.09090909090909091,166.8181818181818,60.9323,30.466240585441454,178062.94101,355921.97555319924,30629.418000032696,61048.82247925127,20605.712475813343,41185.84712174213,0.042891151123150895,1.662314152928856,2.7737764355446806,5.985481948943289,49,25,5,4.76,0.5019073569482287,0.5111716621253406,0.7204359673024523,0.7040871934604904,0.5455040871934604,0.5743869209809264,linsvc_acc_mean,41797,FOREX_usdjpy-day-High,1.566
43825,11,2,0.09090909090909091,3984.090909090909,6.432193000000001,3.216115386611774,6221.540537999999,12422.202153671866,555.1781577784826,1091.5494634650752,484.1355736732236,966.7211841389276,0.5821308074287405,0.9234189919325679,1.2724949217970005,5.236549743106211,31,16,5,4.4375,0.5118,0.49879999999999997,0.5151999999999999,0.5065999999999999,0.5035999999999999,0.5118,linsvc_acc_mean,41799,FOREX_eurhkd-hour-Close,158.024
1832,11,2,0.09090909090909091,166.54545454545453,1.1552870000000002,0.5776616416562553,58977.517011,117965.09188645566,19222.79834145033,38442.41829338809,8567.206227838888,17134.297790092107,0.4020446589180211,0.1314272064530583,-0.34800785102978427,0.38203152312551936,39,20,5,4.55,0.5185598785009157,0.5218683462128318,0.7216092672830958,0.712872053721654,0.5333258885365019,0.6053498310031119,linsvc_acc_mean,41801,FOREX_eursgd-day-High,1.806
1833,11,2,0.09090909090909091,166.63636363636363,0.759858,0.3833901285061993,92261.384701,185718.8548396368,18488.817830452263,36975.768644133765,9493.950415298244,18989.41148669835,0.15406790235714024,0.9171287835055962,0.681778927568912,4.011685981686448,31,16,5,4.5,0.533550721400813,0.4942570837241852,0.6950417653102248,0.6579398758207888,0.542268578490493,0.6126561546135406,linsvc_acc_mean,41803,FOREX_eurchf-day-High,1.712
